user_id,age,income_bracket,pref_category_1,avg_spend_3mo,visit_frequency,segment_target
52349,56,Medium,Boutique,5.0,Monthly,Low Value
52350,43,Medium,Gym,97.43,Monthly,Medium Value
52351,24,Low,Plumber,29.8,Rarely,Low Value
52352,53,Medium,Pet Store,28.85,Weekly,Low Value
52353,59,Low,Bookstore,59.44,Rarely,Low Value
52354,55,Medium,Auto Repair,5.0,Weekly,Low Value
52355,52,Low,Bakery,91.93,Rarely,Low Value
52356,58,Low,Boutique,35.41,Monthly,Medium Value
52357,59,High,Gym,23.64,Daily,Low Value
52358,42,Low,Restaurant,76.62,Rarely,Low Value
52359,66,Medium,Bakery,56.0,Daily,Low Value
52360,49,High,Bakery,5.0,Daily,Low Value
52361,22,Medium,Restaurant,26.02,Monthly,Low Value
52362,45,Medium,Gym,33.48,Daily,Low Value
52363,56,Medium,Gym,19.86,Daily,Low Value
52364,55,Medium,Bookstore,5.0,Monthly,Low Value
52365,24,High,Plumber,23.9,Monthly,Low Value
52366,19,Medium,Gym,51.6,Rarely,Low Value
52367,59,Medium,Restaurant,48.13,Weekly,Medium Value
52368,34,High,Bakery,5.0,Monthly,Low Value
52369,38,Low,Coffee Shop,22.14,Weekly,Low Value
52370,47,Low,Coffee Shop,53.63,Monthly,Medium Value
52371,27,Low,Hair Salon,23.56,Monthly,Low Value
52372,29,Medium,Gym,122.04,Rarely,Low Value
52373,30,Low,Restaurant,73.66,Daily,Low Value
52374,68,Medium,Bookstore,47.77,Weekly,Medium Value
52375,23,High,Bakery,5.0,Weekly,Low Value
52376,43,Medium,Bakery,91.18,Weekly,High Value
52377,65,Medium,Gym,31.71,Weekly,Medium Value
52378,37,Medium,Pet Store,5.0,Monthly,Low Value
52379,52,Medium,Coffee Shop,41.54,Monthly,Medium Value
52380,61,Low,Auto Repair,43.5,Monthly,Medium Value
52381,44,High,Bakery,5.0,Monthly,Low Value
52382,51,High,Coffee Shop,70.9,Weekly,Medium Value
52383,33,Medium,Restaurant,8.52,Rarely,Low Value
52384,28,Medium,Bakery,28.66,Weekly,Low Value
52385,56,Medium,Bakery,81.05,Weekly,High Value
52386,68,Medium,Bakery,66.59,Weekly,Medium Value
52387,69,Low,Pet Store,16.55,Rarely,Low Value
52388,64,Medium,Bakery,5.0,Rarely,Low Value
52389,64,Medium,Bakery,31.05,Weekly,Medium Value
52390,36,Low,Hair Salon,75.51,Monthly,Medium Value
52391,57,Low,Boutique,66.21,Monthly,Medium Value
52392,43,Medium,Gym,24.0,Daily,Low Value
52393,53,Medium,Boutique,61.86,Weekly,Medium Value
52394,18,Medium,Auto Repair,5.0,Weekly,Low Value
52395,45,Low,Gym,37.98,Monthly,Medium Value
52396,27,Low,Bakery,115.24,Rarely,Low Value
52397,53,Low,Auto Repair,63.13,Daily,Low Value
52398,66,Low,Auto Repair,25.59,Weekly,Low Value
52399,60,Medium,Restaurant,44.43,Weekly,Medium Value
52400,40,Low,Pet Store,9.87,Monthly,Low Value
52401,49,Medium,Gym,55.64,Rarely,Low Value
52402,62,Medium,Plumber,59.34,Monthly,Medium Value
52403,19,Medium,Bakery,29.96,Monthly,Low Value
52404,55,Low,Auto Repair,5.0,Daily,Low Value
52405,42,High,Hair Salon,52.88,Monthly,Medium Value
52406,33,High,Gym,34.39,Daily,Low Value
52407,23,Low,Plumber,70.49,Monthly,Medium Value
52408,39,Low,Hair Salon,54.87,Weekly,Medium Value
52409,32,High,Bakery,5.0,Rarely,Low Value
52410,58,Low,Bookstore,80.78,Rarely,Low Value
52411,20,Low,Bakery,45.41,Daily,Low Value
52412,69,Medium,Bookstore,51.19,Monthly,Medium Value
52413,18,Low,Coffee Shop,15.35,Monthly,Low Value
52414,46,Low,Auto Repair,78.72,Monthly,Medium Value
52415,56,Medium,Restaurant,73.61,Weekly,Medium Value
52416,47,Low,Boutique,21.75,Weekly,Low Value
52417,54,Low,Hair Salon,5.0,Rarely,Low Value
52418,44,Medium,Pet Store,51.73,Daily,Low Value
52419,34,Medium,Restaurant,13.05,Monthly,Low Value
52420,63,Medium,Boutique,17.05,Weekly,Low Value
52421,52,Medium,Pet Store,20.1,Weekly,Low Value
52422,26,Medium,Coffee Shop,22.77,Monthly,Low Value
52423,34,Medium,Gym,6.67,Monthly,Low Value
52424,19,Medium,Bookstore,64.8,Weekly,Medium Value
52425,34,Medium,Restaurant,69.39,Daily,Low Value
52426,28,Medium,Pet Store,5.0,Monthly,Low Value
52427,67,Medium,Boutique,8.68,Weekly,Low Value
52428,51,Low,Bakery,5.0,Monthly,Low Value
52429,48,Medium,Boutique,67.09,Daily,Low Value
52430,21,Low,Coffee Shop,50.04,Monthly,Medium Value
52431,54,High,Restaurant,18.58,Rarely,Low Value
52432,27,High,Plumber,85.67,Monthly,Medium Value
52433,27,Low,Hair Salon,24.96,Daily,Low Value
52434,60,Medium,Pet Store,56.91,Rarely,Low Value
52435,34,High,Restaurant,45.85,Weekly,Medium Value
52436,55,Medium,Restaurant,92.36,Weekly,High Value
52437,45,Low,Bakery,5.0,Monthly,Low Value
52438,66,Low,Auto Repair,60.47,Weekly,Medium Value
52439,63,Low,Bookstore,5.0,Rarely,Low Value
52440,61,Medium,Gym,24.35,Rarely,Low Value
52441,25,High,Bookstore,40.36,Rarely,Low Value
52442,54,Medium,Bakery,44.31,Monthly,Medium Value
52443,58,Medium,Pet Store,32.06,Monthly,Medium Value
52444,43,Medium,Auto Repair,87.39,Weekly,High Value
52445,33,Medium,Restaurant,70.58,Monthly,Medium Value
52446,25,Medium,Hair Salon,59.89,Weekly,Medium Value
52447,25,Medium,Bakery,29.26,Rarely,Low Value
52448,29,Low,Bookstore,29.27,Monthly,Low Value
52449,40,Medium,Auto Repair,30.45,Weekly,Medium Value
52450,53,Medium,Hair Salon,35.24,Daily,Low Value
52451,29,Medium,Auto Repair,45.0,Weekly,Medium Value
52452,22,Low,Hair Salon,5.0,Daily,Low Value
52453,18,High,Hair Salon,45.13,Monthly,Medium Value
52454,21,Medium,Pet Store,25.72,Weekly,Low Value
52455,19,Low,Bakery,28.57,Monthly,Low Value
52456,64,High,Hair Salon,5.0,Monthly,Low Value
52457,52,High,Auto Repair,22.61,Monthly,Low Value
52458,49,Medium,Coffee Shop,46.92,Monthly,Medium Value
52459,22,Low,Pet Store,73.1,Monthly,Medium Value
52460,50,Medium,Auto Repair,29.59,Monthly,Low Value
52461,36,Low,Coffee Shop,43.2,Monthly,Medium Value
52462,69,High,Plumber,56.25,Rarely,Low Value
52463,36,Low,Auto Repair,27.78,Daily,Low Value
52464,40,Medium,Pet Store,21.03,Rarely,Low Value
52465,38,Low,Pet Store,5.0,Monthly,Low Value
52466,38,Medium,Pet Store,56.92,Weekly,Medium Value
52467,55,Medium,Plumber,70.9,Daily,Low Value
52468,32,Low,Gym,5.0,Rarely,Low Value
52469,43,Medium,Pet Store,83.71,Monthly,Medium Value
52470,61,High,Boutique,17.8,Monthly,Low Value
52471,46,Low,Plumber,113.82,Monthly,Medium Value
52472,20,High,Bakery,47.45,Rarely,Low Value
52473,57,Medium,Pet Store,119.35,Daily,High Value
52474,61,Low,Gym,47.26,Rarely,Low Value
52475,43,High,Bakery,19.89,Weekly,Low Value
52476,46,Medium,Restaurant,69.05,Weekly,Medium Value
52477,60,High,Restaurant,23.69,Daily,Low Value
52478,50,Low,Restaurant,5.0,Rarely,Low Value
52479,18,Medium,Coffee Shop,38.67,Monthly,Medium Value
52480,18,Low,Gym,88.49,Monthly,Medium Value
52481,55,Medium,Hair Salon,10.5,Rarely,Low Value
52482,32,Medium,Auto Repair,39.25,Weekly,Medium Value
52483,51,Medium,Coffee Shop,7.6,Monthly,Low Value
52484,54,Medium,Bakery,69.87,Monthly,Medium Value
52485,67,Medium,Restaurant,19.95,Monthly,Low Value
52486,31,Medium,Gym,68.12,Monthly,Medium Value
52487,46,Low,Gym,58.22,Weekly,Medium Value
52488,49,High,Auto Repair,77.57,Rarely,Low Value
52489,43,Medium,Bookstore,18.8,Daily,Low Value
52490,31,Medium,Auto Repair,19.93,Monthly,Low Value
52491,56,Medium,Bakery,98.93,Daily,High Value
52492,45,Medium,Restaurant,12.43,Rarely,Low Value
52493,42,High,Restaurant,53.81,Monthly,Medium Value
52494,61,Medium,Hair Salon,79.94,Rarely,Low Value
52495,40,Low,Gym,13.44,Rarely,Low Value
52496,22,Medium,Plumber,6.12,Weekly,Low Value
52497,33,Low,Gym,5.0,Rarely,Low Value
52498,58,Medium,Boutique,34.18,Daily,Low Value
52499,22,Medium,Bakery,75.62,Weekly,Medium Value
52500,37,High,Pet Store,38.61,Rarely,Low Value
52501,28,Medium,Bookstore,71.02,Monthly,Medium Value
52502,50,Medium,Boutique,36.71,Weekly,Medium Value
52503,57,High,Gym,5.71,Rarely,Low Value
52504,32,Medium,Gym,111.86,Weekly,High Value
52505,48,High,Hair Salon,40.88,Weekly,Medium Value
52506,28,Medium,Auto Repair,56.14,Monthly,Medium Value
52507,38,Medium,Restaurant,31.97,Rarely,Low Value
52508,46,Medium,Bakery,28.51,Weekly,Low Value
52509,18,Medium,Restaurant,5.0,Weekly,Low Value
52510,28,Low,Pet Store,30.54,Daily,Low Value
52511,18,Medium,Gym,63.28,Rarely,Low Value
52512,64,Low,Bookstore,23.47,Weekly,Low Value
52513,21,Low,Gym,18.16,Daily,Low Value
52514,66,Low,Bakery,5.0,Rarely,Low Value
52515,59,Medium,Bakery,39.63,Monthly,Medium Value
52516,51,Medium,Bookstore,5.0,Weekly,Low Value
52517,50,Medium,Plumber,35.84,Monthly,Medium Value
52518,22,Low,Gym,58.49,Weekly,Medium Value
52519,55,Medium,Restaurant,67.88,Monthly,Medium Value
52520,40,High,Bookstore,5.0,Weekly,Low Value
52521,48,Medium,Gym,59.55,Weekly,Medium Value
52522,54,High,Plumber,45.83,Rarely,Low Value
52523,25,Low,Plumber,31.51,Weekly,Medium Value
52524,48,Medium,Boutique,5.0,Rarely,Low Value
52525,63,High,Auto Repair,37.56,Weekly,Medium Value
52526,65,Low,Auto Repair,5.03,Weekly,Low Value
52527,56,Low,Auto Repair,62.22,Monthly,Medium Value
52528,24,Low,Restaurant,5.0,Weekly,Low Value
52529,67,Medium,Restaurant,91.9,Weekly,High Value
52530,68,Low,Pet Store,5.0,Monthly,Low Value
52531,29,High,Coffee Shop,35.91,Daily,Low Value
52532,53,High,Gym,39.16,Weekly,Medium Value
52533,38,Medium,Gym,16.99,Weekly,Low Value
52534,53,High,Auto Repair,37.84,Daily,Low Value
52535,61,Medium,Gym,54.05,Rarely,Low Value
52536,30,Medium,Restaurant,53.04,Weekly,Medium Value
52537,34,Medium,Hair Salon,19.11,Weekly,Low Value
52538,67,Low,Boutique,24.43,Monthly,Low Value
52539,30,Medium,Pet Store,5.76,Monthly,Low Value
52540,54,Medium,Bookstore,5.0,Monthly,Low Value
52541,19,High,Restaurant,5.0,Rarely,Low Value
52542,29,Medium,Bakery,38.59,Daily,Low Value
52543,45,Medium,Coffee Shop,8.47,Rarely,Low Value
52544,69,High,Plumber,69.76,Weekly,Medium Value
52545,66,Medium,Boutique,16.79,Daily,Low Value
52546,62,Low,Plumber,30.87,Rarely,Low Value
52547,30,High,Bakery,30.8,Weekly,Medium Value
52548,49,Low,Gym,34.26,Rarely,Low Value
52549,21,Medium,Restaurant,21.54,Monthly,Low Value
52550,35,High,Coffee Shop,11.9,Daily,Low Value
52551,39,Medium,Bookstore,50.04,Daily,Low Value
52552,51,Medium,Pet Store,45.83,Monthly,Medium Value
52553,43,Medium,Hair Salon,24.07,Weekly,Low Value
52554,39,High,Auto Repair,86.57,Monthly,Medium Value
52555,55,Medium,Pet Store,49.97,Monthly,Medium Value
52556,49,Medium,Pet Store,5.0,Weekly,Low Value
52557,48,Low,Bakery,20.75,Monthly,Low Value
52558,55,Medium,Hair Salon,18.28,Rarely,Low Value
52559,41,High,Boutique,72.39,Weekly,Medium Value
52560,62,Medium,Auto Repair,102.72,Weekly,High Value
52561,34,Medium,Hair Salon,10.34,Monthly,Low Value
52562,65,Medium,Bookstore,78.56,Monthly,Medium Value
52563,26,Low,Gym,66.87,Monthly,Medium Value
52564,61,High,Hair Salon,5.0,Monthly,Low Value
52565,57,Medium,Gym,8.17,Daily,Low Value
52566,40,Low,Boutique,43.68,Weekly,Medium Value
52567,44,High,Restaurant,11.65,Monthly,Low Value
52568,53,Low,Coffee Shop,54.04,Monthly,Medium Value
52569,67,High,Bakery,18.85,Monthly,Low Value
52570,60,Low,Hair Salon,5.0,Monthly,Low Value
52571,18,Medium,Auto Repair,5.0,Daily,Low Value
52572,69,Low,Gym,45.3,Rarely,Low Value
52573,44,Low,Coffee Shop,80.95,Monthly,Medium Value
52574,56,Low,Bookstore,19.8,Rarely,Low Value
52575,60,Medium,Auto Repair,54.45,Rarely,Low Value
52576,68,Medium,Bakery,33.72,Weekly,Medium Value
52577,46,Medium,Boutique,69.17,Weekly,Medium Value
52578,28,Medium,Gym,52.83,Daily,Low Value
52579,19,Low,Auto Repair,5.0,Weekly,Low Value
52580,24,Medium,Boutique,59.21,Rarely,Low Value
52581,48,Low,Gym,41.62,Weekly,Medium Value
52582,42,High,Bakery,22.88,Monthly,Low Value
52583,39,High,Bakery,84.47,Daily,High Value
52584,53,Medium,Restaurant,24.62,Weekly,Low Value
52585,53,High,Auto Repair,30.51,Monthly,Medium Value
52586,68,Medium,Bookstore,53.12,Rarely,Low Value
52587,46,High,Pet Store,5.0,Monthly,Low Value
52588,60,Medium,Restaurant,57.89,Monthly,Medium Value
52589,20,Low,Pet Store,63.15,Daily,Low Value
52590,55,Medium,Restaurant,45.85,Monthly,Medium Value
52591,63,Medium,Gym,51.15,Weekly,Medium Value
52592,66,Medium,Plumber,44.54,Weekly,Medium Value
52593,18,Medium,Gym,33.8,Monthly,Medium Value
52594,38,Low,Boutique,5.0,Weekly,Low Value
52595,56,Medium,Restaurant,27.98,Monthly,Low Value
52596,27,Medium,Bookstore,14.6,Weekly,Low Value
52597,68,Medium,Bookstore,72.41,Weekly,Medium Value
52598,64,High,Bookstore,5.0,Daily,Low Value
52599,45,Medium,Hair Salon,73.37,Monthly,Medium Value
52600,24,Low,Restaurant,81.76,Weekly,High Value
52601,19,Low,Boutique,74.63,Weekly,Medium Value
52602,43,Low,Restaurant,28.98,Monthly,Low Value
52603,54,Low,Bakery,30.37,Rarely,Low Value
52604,52,Medium,Bakery,79.79,Weekly,Medium Value
52605,56,Medium,Bookstore,65.69,Weekly,Medium Value
52606,30,Medium,Plumber,5.0,Weekly,Low Value
52607,31,Medium,Plumber,35.49,Monthly,Medium Value
52608,34,Low,Bookstore,66.24,Daily,Low Value
52609,28,Medium,Coffee Shop,48.15,Weekly,Medium Value
52610,20,Medium,Bookstore,33.57,Rarely,Low Value
52611,61,Low,Plumber,5.0,Monthly,Low Value
52612,40,High,Auto Repair,44.73,Daily,Low Value
52613,24,Medium,Boutique,13.94,Monthly,Low Value
52614,45,Medium,Hair Salon,38.74,Weekly,Medium Value
52615,42,Medium,Bakery,60.86,Monthly,Medium Value
52616,20,Low,Plumber,5.0,Daily,Low Value
52617,64,Medium,Boutique,26.26,Monthly,Low Value
52618,29,High,Bakery,71.33,Weekly,Medium Value
52619,63,Low,Coffee Shop,19.81,Rarely,Low Value
52620,41,Medium,Hair Salon,69.39,Monthly,Medium Value
52621,27,Medium,Plumber,16.97,Weekly,Low Value
52622,68,Low,Restaurant,108.98,Daily,High Value
52623,54,Low,Auto Repair,81.24,Monthly,Medium Value
52624,64,Low,Auto Repair,42.0,Weekly,Medium Value
52625,35,Low,Coffee Shop,23.4,Rarely,Low Value
52626,53,Low,Pet Store,62.64,Monthly,Medium Value
52627,32,High,Boutique,64.95,Monthly,Medium Value
52628,44,Low,Plumber,34.3,Rarely,Low Value
52629,25,Medium,Pet Store,20.71,Weekly,Low Value
52630,53,Medium,Hair Salon,5.0,Monthly,Low Value
52631,18,Medium,Auto Repair,73.29,Daily,Low Value
52632,53,Medium,Boutique,29.36,Monthly,Low Value
52633,37,Medium,Pet Store,31.29,Weekly,Medium Value
52634,45,Medium,Bookstore,56.47,Weekly,Medium Value
52635,40,Medium,Restaurant,43.56,Weekly,Medium Value
52636,26,High,Restaurant,80.68,Monthly,Medium Value
52637,62,Low,Bookstore,5.0,Monthly,Low Value
52638,26,Medium,Plumber,80.04,Monthly,Medium Value
52639,23,Medium,Boutique,79.16,Weekly,Medium Value
52640,49,Low,Bookstore,45.89,Rarely,Low Value
52641,40,Medium,Boutique,64.57,Weekly,Medium Value
52642,43,Medium,Boutique,5.0,Daily,Low Value
52643,47,Low,Bakery,46.07,Daily,Low Value
52644,44,Low,Gym,5.0,Daily,Low Value
52645,57,Medium,Plumber,19.2,Weekly,Low Value
52646,62,Medium,Bakery,52.15,Weekly,Medium Value
52647,67,Low,Restaurant,54.78,Rarely,Low Value
52648,51,High,Pet Store,45.31,Monthly,Medium Value
52649,22,High,Gym,61.87,Rarely,Low Value
52650,55,High,Gym,21.99,Weekly,Low Value
52651,56,Medium,Bookstore,75.27,Daily,Low Value
52652,21,Low,Boutique,89.01,Daily,High Value
52653,64,Medium,Bakery,45.19,Monthly,Medium Value
52654,57,High,Coffee Shop,57.48,Weekly,Medium Value
52655,57,Medium,Plumber,35.56,Weekly,Medium Value
52656,40,Medium,Bakery,74.24,Weekly,Medium Value
52657,64,Low,Pet Store,22.35,Weekly,Low Value
52658,42,Medium,Bookstore,45.86,Weekly,Medium Value
52659,66,Medium,Hair Salon,65.68,Weekly,Medium Value
52660,39,Medium,Coffee Shop,45.72,Monthly,Medium Value
52661,68,Medium,Bookstore,10.17,Daily,Low Value
52662,26,Medium,Boutique,21.68,Rarely,Low Value
52663,60,High,Bookstore,42.65,Monthly,Medium Value
52664,44,Medium,Bakery,11.5,Monthly,Low Value
52665,25,Medium,Hair Salon,38.81,Weekly,Medium Value
52666,39,Medium,Plumber,91.37,Monthly,Medium Value
52667,69,Low,Plumber,16.44,Monthly,Low Value
52668,60,Low,Pet Store,71.57,Weekly,Medium Value
52669,50,Low,Bakery,59.95,Weekly,Medium Value
52670,47,Medium,Restaurant,19.12,Monthly,Low Value
52671,25,Low,Restaurant,51.99,Daily,Low Value
52672,64,Medium,Bakery,61.98,Weekly,Medium Value
52673,54,Medium,Bakery,5.0,Rarely,Low Value
52674,65,Low,Bookstore,73.79,Weekly,Medium Value
52675,50,Medium,Hair Salon,71.86,Weekly,Medium Value
52676,45,Low,Plumber,18.57,Daily,Low Value
52677,49,Low,Auto Repair,54.75,Weekly,Medium Value
52678,38,High,Auto Repair,69.89,Monthly,Medium Value
52679,29,High,Auto Repair,65.2,Rarely,Low Value
52680,59,Medium,Restaurant,8.14,Rarely,Low Value
52681,64,Medium,Auto Repair,45.9,Weekly,Medium Value
52682,51,Medium,Coffee Shop,26.64,Monthly,Low Value
52683,52,High,Hair Salon,36.31,Weekly,Medium Value
52684,18,Low,Hair Salon,75.95,Daily,Low Value
52685,51,Medium,Auto Repair,55.69,Monthly,Medium Value
52686,58,High,Gym,17.15,Weekly,Low Value
52687,44,Medium,Coffee Shop,57.33,Daily,Low Value
52688,44,High,Bakery,56.24,Rarely,Low Value
52689,68,Medium,Plumber,19.76,Rarely,Low Value
52690,62,Low,Hair Salon,5.0,Monthly,Low Value
52691,50,High,Bookstore,84.13,Monthly,Medium Value
52692,37,Low,Coffee Shop,57.0,Monthly,Medium Value
52693,45,Medium,Restaurant,46.42,Monthly,Medium Value
52694,40,Medium,Gym,5.0,Monthly,Low Value
52695,68,Medium,Hair Salon,32.86,Weekly,Medium Value
52696,51,Medium,Auto Repair,5.0,Rarely,Low Value
52697,41,Low,Pet Store,5.0,Rarely,Low Value
52698,27,Low,Pet Store,32.13,Monthly,Medium Value
52699,60,Low,Plumber,32.56,Weekly,Medium Value
52700,27,Low,Pet Store,5.0,Rarely,Low Value
52701,24,Low,Bookstore,49.52,Rarely,Low Value
52702,57,High,Gym,36.91,Weekly,Medium Value
52703,49,Low,Plumber,38.32,Monthly,Medium Value
52704,49,High,Bookstore,32.98,Weekly,Medium Value
52705,60,Low,Gym,5.0,Rarely,Low Value
52706,35,High,Plumber,80.27,Weekly,High Value
52707,39,High,Coffee Shop,52.74,Monthly,Medium Value
52708,31,Low,Bookstore,31.55,Daily,Low Value
52709,60,Medium,Coffee Shop,5.0,Weekly,Low Value
52710,31,Medium,Gym,53.75,Rarely,Low Value
52711,22,Low,Gym,55.62,Weekly,Medium Value
52712,20,Medium,Bakery,14.71,Weekly,Low Value
52713,22,Medium,Bookstore,50.6,Monthly,Medium Value
52714,29,Medium,Bookstore,9.51,Weekly,Low Value
52715,30,High,Boutique,34.68,Monthly,Medium Value
52716,62,Medium,Coffee Shop,55.42,Daily,Low Value
52717,38,Medium,Boutique,5.0,Daily,Low Value
52718,28,Low,Hair Salon,57.09,Weekly,Medium Value
52719,28,Medium,Restaurant,75.91,Monthly,Medium Value
52720,21,High,Restaurant,5.0,Rarely,Low Value
52721,59,Medium,Auto Repair,58.85,Monthly,Medium Value
52722,64,Low,Bookstore,54.35,Rarely,Low Value
52723,64,Medium,Pet Store,38.9,Monthly,Medium Value
52724,24,Medium,Pet Store,37.98,Monthly,Medium Value
52725,62,High,Plumber,55.18,Rarely,Low Value
52726,22,High,Auto Repair,5.0,Monthly,Low Value
52727,44,Low,Auto Repair,67.5,Monthly,Medium Value
52728,67,Medium,Coffee Shop,26.97,Weekly,Low Value
52729,50,High,Gym,34.09,Weekly,Medium Value
52730,36,High,Auto Repair,80.68,Daily,High Value
52731,36,Medium,Gym,14.06,Rarely,Low Value
52732,57,Low,Pet Store,5.0,Weekly,Low Value
52733,40,Medium,Bakery,39.75,Monthly,Medium Value
52734,27,Low,Bakery,19.85,Monthly,Low Value
52735,49,Medium,Plumber,18.45,Weekly,Low Value
52736,33,High,Bakery,7.16,Weekly,Low Value
52737,30,High,Boutique,5.0,Weekly,Low Value
52738,23,High,Plumber,5.0,Monthly,Low Value
52739,62,Low,Auto Repair,61.68,Weekly,Medium Value
52740,61,Medium,Hair Salon,68.42,Daily,Low Value
52741,50,High,Boutique,51.09,Daily,Low Value
52742,41,Low,Boutique,80.94,Weekly,High Value
52743,21,High,Restaurant,106.97,Weekly,High Value
52744,33,Medium,Plumber,39.58,Monthly,Medium Value
52745,61,Medium,Restaurant,5.0,Monthly,Low Value
52746,31,Medium,Hair Salon,61.06,Daily,Low Value
52747,28,Medium,Auto Repair,63.32,Monthly,Medium Value
52748,58,Low,Coffee Shop,74.11,Monthly,Medium Value
52749,46,High,Bakery,73.58,Monthly,Medium Value
52750,67,Low,Pet Store,64.23,Monthly,Medium Value
52751,19,Medium,Pet Store,83.98,Rarely,Low Value
52752,44,Low,Restaurant,48.73,Weekly,Medium Value
52753,68,Low,Coffee Shop,87.64,Daily,High Value
52754,44,Medium,Hair Salon,25.8,Monthly,Low Value
52755,21,Low,Boutique,36.01,Daily,Low Value
52756,58,Low,Pet Store,48.93,Weekly,Medium Value
52757,46,High,Coffee Shop,5.0,Monthly,Low Value
52758,31,Low,Coffee Shop,5.0,Daily,Low Value
52759,66,High,Bakery,43.59,Daily,Low Value
52760,18,Medium,Bookstore,5.0,Daily,Low Value
52761,23,Medium,Boutique,47.15,Monthly,Medium Value
52762,56,High,Plumber,5.0,Weekly,Low Value
52763,31,Medium,Gym,5.0,Weekly,Low Value
52764,67,Medium,Pet Store,5.0,Daily,Low Value
52765,62,High,Pet Store,69.79,Weekly,Medium Value
52766,64,Medium,Bakery,13.9,Weekly,Low Value
52767,24,Low,Auto Repair,107.32,Rarely,Low Value
52768,60,Low,Restaurant,39.92,Weekly,Medium Value
52769,55,Low,Auto Repair,96.09,Weekly,High Value
52770,68,Medium,Plumber,39.16,Monthly,Medium Value
52771,41,Low,Boutique,92.56,Weekly,High Value
52772,32,Medium,Pet Store,54.66,Rarely,Low Value
52773,27,Medium,Auto Repair,49.37,Weekly,Medium Value
52774,38,Medium,Bakery,48.75,Rarely,Low Value
52775,56,Low,Bakery,12.45,Weekly,Low Value
